source_sector,target_sector,input_coefficient,input_value
Copper ore,"Miscellaneous
 manufacturing",0.005327434255810582,48536.0
Other Metallic minerals,"Iron, steel and ferro alloys",0.0073682480473503354,51287.0
Other Metallic minerals,"Iron and steel casting &
 forging",0.0032287047410445436,62607.0
Other Metallic minerals,Iron and steel foundries,0.005712708223672558,174820.0
Other Metallic minerals,"Non ferrous basic metals
 (including alloys)",0.01798618929979629,467276.0
Other Metallic minerals,"Miscellaneous metal
 products",0.021221780626953783,410274.0
Other Metallic minerals,"Tractors and agri.
 implements",0.001422122519258803,7625.0
Other Metallic minerals,Industrial machinery(F & T),0.0018937222024206172,2444.0
Other Metallic minerals,"Industrial
 machinery(others)",0.002976793943227718,15694.0
Other Metallic minerals,Machine tools,0.006089579844137343,23732.0
Other Metallic minerals,"Other non-electrical
 machinery",0.004180711037168617,96887.0
Other Metallic minerals,Electrical appliances,0.008604036177324078,54814.0
Other Metallic minerals,"Electronic
 equipments(incl.TV)",0.04110968545572214,156962.0
Other Metallic minerals,"Medical, precision&optical
 instru.s",0.0012336547422275746,6006.0
Other Metallic minerals,Jems & jewelry,0.008853543825348083,160501.0
Other Metallic minerals,"Miscellaneous
 manufacturing",0.005123824758848973,46681.0
Lime stone,Fishing & Aquaculture,0.036521071700371416,561464.0
Lime stone,Structural clay products,0.011371694893806648,95797.0
Lime stone,Cement,0.12365945830244462,1301601.0
Lime stone,"Other non-metallic mineral
 prods.",0.003920603044485779,51447.0
"Other non metallic
 minerals",Crude petroleum,0.0194170401222202,283461.0
"Other non metallic
 minerals",Natural Gas,0.042942430619518246,217728.0
"Other non metallic
 minerals",Structural clay products,0.05977959588146572,503593.0
"Other non metallic
 minerals",Cement,0.045654873519443716,480549.0
"Other non metallic
 minerals","Other non-metallic mineral
 prods.",0.06702290222931859,879489.0
"Other non metallic
 minerals",Jems & jewelry,0.008279584015111719,150096.0
"Other non metallic
 minerals","Construction and
 construction services",0.02392612524437315,6443544.0
Sugar,Sugar,0.0018578790243844534,10017.0
Sugar,"Khandsari, boora",0.0017676621636867488,3729.0
Sugar,Tea and coffee processing,0.0011880354975765048,3908.0
Sugar,"Miscellaneous food
 products",0.008521382851620057,359286.0
Sugar,"Grain Mill products, starch and starch products",0.008427989716675539,234006.0
Sugar,Beverages,0.002141601321111343,14443.0
Sugar,Organic heavy chemicals,0.0011726074287325952,36570.0
Sugar,Other chemicals,0.001278580209569118,14515.0
"Khandsari, boora",Sugar,0.0020101520281799647,10838.0
"Khandsari, boora","Khandsari, boora",0.0015576663636027504,3286.0
"Khandsari, boora","Miscellaneous food
 products",0.005222366833381262,220190.0
"Khandsari, boora",Beverages,0.0037873558778526574,25542.0
"Hydrogenated
 oil(vanaspati)","Hydrogenated
 oil(vanaspati)",0.04811063331062675,61657.0
"Hydrogenated
 oil(vanaspati)","Edible oils other than
 vanaspati",0.013860998442858041,98478.0
"Hydrogenated
 oil(vanaspati)","Miscellaneous food
 products",0.0020521370992846195,86524.0
"Hydrogenated
 oil(vanaspati)","Soaps, cosmetics &
 glycerin",0.0012538516014583003,10600.0
"Hydrogenated
 oil(vanaspati)",Hotels & Restaurant,0.001477783915391257,54886.0
"Edible oils other than
 vanaspati",Milk and milk products,0.012322741481908138,691031.0
"Edible oils other than
 vanaspati",Other liv.st. produ.,0.0294126077850967,502785.0
"Edible oils other than
 vanaspati",Animal Services,0.07244294196148923,425582.0
"Edible oils other than
 vanaspati","Hydrogenated
 oil(vanaspati)",0.1553707297394518,199118.0
"Edible oils other than
 vanaspati","Edible oils other than
 vanaspati",0.08010744462490445,569138.0
"Edible oils other than
 vanaspati","Miscellaneous food
 products",0.010478531172269443,441805.0
"Edible oils other than
 vanaspati",Inorganic heavy chemicals,0.0013922550536168427,26551.0
"Edible oils other than
 vanaspati",Organic heavy chemicals,0.0011391639081373504,35527.0
"Edible oils other than
 vanaspati","Paints, varnishes and
 lacquers",0.001765777818023426,10686.0
"Edible oils other than
 vanaspati",Hotels & Restaurant,0.0015350256273783177,57012.0
Tea and coffee processing,Tea and coffee processing,0.010010749471646445,32930.0
Tea and coffee processing,"Public administration and
 defence",0.01473359313663674,1448766.0
"Miscellaneous food
 products",Milk and milk products,0.0023445148427984745,131475.0
"Miscellaneous food
 products",Poultry & Eggs,0.042262708095670835,437157.0
"Miscellaneous food
 products",Other liv.st. produ.,0.0070142504475202115,119903.0
"Miscellaneous food
 products",Animal Services,0.004177220361140616,24540.0
"Miscellaneous food
 products","Khandsari, boora",0.0010703623399315309,2258.0
"Miscellaneous food
 products","Hydrogenated
 oil(vanaspati)",0.037278581611417894,47775.0
"Miscellaneous food
 products","Edible oils other than
 vanaspati",0.009330043296794523,66287.0
"Miscellaneous food
 products",Tea and coffee processing,0.01384845676985673,45554.0
"Miscellaneous food
 products","Miscellaneous food
 products",0.03591984654746622,1514484.0
"Miscellaneous food
 products","Grain Mill products, starch and starch products",0.008427989716675539,234006.0
"Miscellaneous food
 products",Beverages,0.008911600041458958,60100.0
"Miscellaneous food
 products",Tobacco Products,0.004680510061023876,28678.0
"Miscellaneous food
 products",Plastic products,0.0014021063732161975,30628.0
"Miscellaneous food
 products",Inorganic heavy chemicals,0.007479352927296085,142635.0
"Miscellaneous food
 products",Organic heavy chemicals,0.007957441629032285,248168.0
"Miscellaneous food
 products",Pesticides,0.006978311582150132,23348.0
"Miscellaneous food
 products","Paints, varnishes and
 lacquers",0.005227931743086763,31638.0
"Miscellaneous food
 products","Soaps, cosmetics &
 glycerin",0.008986685633735043,75973.0
"Miscellaneous food
 products","Synthetic fibers, resin",0.0022300324599767328,20938.0
"Miscellaneous food
 products",Other chemicals,0.009188864839229219,104316.0
"Miscellaneous food
 products",Trade,0.0012705113668669034,272839.0
"Miscellaneous food
 products",Hotels & Restaurant,0.008260361369135593,306796.0
"Miscellaneous food
 products",Legal services,0.0013374458983669176,10444.0
"Miscellaneous food
 products","Public administration and
 defence",0.008872743840180289,872464.0
"Grain Mill products, starch and starch products",Milk and milk products,0.0015598000631266975,87470.0
"Grain Mill products, starch and starch products",Poultry & Eggs,0.008456273323150099,87470.0
"Grain Mill products, starch and starch products",Other liv.st. produ.,0.0051169402487393385,87470.0
"Grain Mill products, starch and starch products","Miscellaneous food
 products",0.021065000904231506,888161.0
"Grain Mill products, starch and starch products","Grain Mill products, starch and starch products",0.003684377716966549,102298.0
"Grain Mill products, starch and starch products",Beverages,0.010034224399427107,67671.0
"Grain Mill products, starch and starch products",Inorganic heavy chemicals,0.0029831939382816393,56891.0
"Grain Mill products, starch and starch products",Organic heavy chemicals,0.002623472644354484,81818.0
"Grain Mill products, starch and starch products",Fertilizers,0.002545841140935063,2864.0
"Grain Mill products, starch and starch products",Pesticides,0.012783508852156214,42771.0
"Grain Mill products, starch and starch products","Paints, varnishes and
 lacquers",0.005966398996385162,36107.0
"Grain Mill products, starch and starch products","Soaps, cosmetics &
 glycerin",0.004204897804588647,35548.0
"Grain Mill products, starch and starch products","Synthetic fibers, resin",0.0037479626643701033,35190.0
"Grain Mill products, starch and starch products",Other chemicals,0.0036403640593085044,41327.0
"Grain Mill products, starch and starch products",Drugs and medicine,0.0010801949828552087,24887.0
"Grain Mill products, starch and starch products","Public administration and
 defence",0.005705170709482685,560994.0
Beverages,Beverages,0.023052870995766767,155469.0
Beverages,Hotels & Restaurant,0.0012488709166546673,46384.0
Beverages,"Public administration and
 defence",0.0021374482868033212,210177.0
Tobacco Products,Tobacco Products,0.04465531057872309,273608.0
"Khadi, cotton
 textiles(handlooms)","Khadi, cotton
 textiles(handlooms)",0.023773397732576584,45485.0
"Khadi, cotton
 textiles(handlooms)",Cotton textiles,0.010853294299140274,192556.0
"Khadi, cotton
 textiles(handlooms)",Woolen textiles,0.0022385600381609892,6983.0
"Khadi, cotton
 textiles(handlooms)",Silk textiles,0.010187023094323667,57049.0
"Khadi, cotton
 textiles(handlooms)","Art silk, synthetic fiber
 textiles",0.0022090719122234226,33187.0
"Khadi, cotton
 textiles(handlooms)","Jute, hemp, mesta textiles",0.0015016379759507494,2346.0
"Khadi, cotton
 textiles(handlooms)",Carpet weaving,0.006058054821125083,8865.0
"Khadi, cotton
 textiles(handlooms)","Miscellaneous textile
 products",0.0181985860180999,160806.0
"Khadi, cotton
 textiles(handlooms)",Ready made garments,0.024908296107859586,402074.0
"Khadi, cotton
 textiles(handlooms)","Leather and leather
 products",0.00149639575740874,4306.0
"Khadi, cotton
 textiles(handlooms)",Rubber products,0.0017363087011896053,20504.0
"Khadi, cotton
 textiles(handlooms)","Synthetic fibers, resin",0.0012787166737262706,12006.0
Cotton textiles,"Khadi, cotton
 textiles(handlooms)",0.023430007113464726,44828.0
Cotton textiles,Cotton textiles,0.045118706145010824,800483.0
Cotton textiles,Woolen textiles,0.011658271932951552,36367.0
Cotton textiles,Silk textiles,0.029844483125851314,167134.0
Cotton textiles,"Art silk, synthetic fiber
 textiles",0.010281599922678823,154461.0
Cotton textiles,"Jute, hemp, mesta textiles",0.004783990721336701,7474.0
Cotton textiles,Carpet weaving,0.01624091718881655,23766.0
Cotton textiles,"Miscellaneous textile
 products",0.04600222652750097,406484.0
Cotton textiles,Ready made garments,0.09495209194896449,1532733.0
Cotton textiles,"Leather and leather
 products",0.006085667093298156,17512.0
Cotton textiles,Rubber products,0.004918807414031379,58086.0
Cotton textiles,Organic heavy chemicals,0.0014935754451836007,46580.0
Cotton textiles,"Synthetic fibers, resin",0.005553247323678806,52140.0
Cotton textiles,Trade,0.0010057910366221448,215991.0
Woolen textiles,Cotton textiles,0.0012194991350890077,21636.0
Woolen textiles,Woolen textiles,0.14620909811323657,456087.0
Woolen textiles,Silk textiles,0.004634685698490258,25955.0
Woolen textiles,"Art silk, synthetic fiber
 textiles",0.005291401859715447,79493.0
Woolen textiles,"Jute, hemp, mesta textiles",0.024508191159922525,38289.0
Woolen textiles,Carpet weaving,0.05458399648475646,79875.0
Woolen textiles,"Miscellaneous textile
 products",0.008151032668977695,72024.0
Woolen textiles,Ready made garments,0.012456068489420135,201068.0
Woolen textiles,"Synthetic fibers, resin",0.0020193626631559293,18960.0
Silk textiles,Cotton textiles,0.0015760036659374999,27961.0
Silk textiles,Silk textiles,0.05883702691564033,329497.0
Silk textiles,"Art silk, synthetic fiber
 textiles",0.004282019677627401,64329.0
Silk textiles,"Jute, hemp, mesta textiles",0.001936255275895574,3025.0
Silk textiles,Carpet weaving,0.0017842731120087526,2611.0
Silk textiles,"Miscellaneous textile
 products",0.002612440827094873,23084.0
Silk textiles,Ready made garments,0.0076042430969017055,122749.0
Silk textiles,"Synthetic fibers, resin",0.0014957768587216178,14044.0
"Art silk, synthetic fiber
 textiles","Khadi, cotton
 textiles(handlooms)",0.013309653144114824,25465.0
"Art silk, synthetic fiber
 textiles",Cotton textiles,0.0531664647883434,943264.0
"Art silk, synthetic fiber
 textiles",Woolen textiles,0.027535602817963363,85895.0
"Art silk, synthetic fiber
 textiles",Silk textiles,0.06002699206666091,336161.0
"Art silk, synthetic fiber
 textiles","Art silk, synthetic fiber
 textiles",0.07216829657304631,1084188.0
"Art silk, synthetic fiber
 textiles","Jute, hemp, mesta textiles",0.01482755486483338,23165.0
"Art silk, synthetic fiber
 textiles",Carpet weaving,0.041923242771165437,61348.0
"Art silk, synthetic fiber
 textiles","Miscellaneous textile
 products",0.06684098028322416,590619.0
"Art silk, synthetic fiber
 textiles",Ready made garments,0.05885211729871296,950001.0
"Art silk, synthetic fiber
 textiles",Leather footwear,0.0019228600378082663,8593.0
"Art silk, synthetic fiber
 textiles","Leather and leather
 products",0.005176222667580861,14895.0
"Art silk, synthetic fiber
 textiles",Rubber products,0.0030098332113920275,35543.0
"Art silk, synthetic fiber
 textiles",Plastic products,0.001966693610413382,42961.0
"Art silk, synthetic fiber
 textiles",Inorganic heavy chemicals,0.0031183241131590676,59468.0
"Art silk, synthetic fiber
 textiles",Organic heavy chemicals,0.0016399830339064072,51146.0
"Art silk, synthetic fiber
 textiles",Pesticides,0.0018444046930550138,6171.0
"Art silk, synthetic fiber
 textiles","Synthetic fibers, resin",0.03194618952336331,299946.0
"Art silk, synthetic fiber
 textiles",Other chemicals,0.0024752396754317754,28100.0
"Art silk, synthetic fiber
 textiles",Electrical wires & cables,0.0014539969267649976,4646.0
"Art silk, synthetic fiber
 textiles","Medical, precision&optical
 instru.s",0.0024740878072146413,12045.0
"Art silk, synthetic fiber
 textiles","Miscellaneous
 manufacturing",0.0021480527523119555,19570.0
"Art silk, synthetic fiber
 textiles",Trade,0.001267531121100005,272199.0
"Jute, hemp, mesta textiles",Tobacco Products,0.0012441428340604298,7623.0
"Jute, hemp, mesta textiles",Cotton textiles,0.0012538813902380323,22246.0
"Jute, hemp, mesta textiles",Woolen textiles,0.0038997684181910973,12165.0
"Jute, hemp, mesta textiles",Silk textiles,0.00149192059375404,8355.0
"Jute, hemp, mesta textiles","Art silk, synthetic fiber
 textiles",0.0010386705070760927,15604.0
"Jute, hemp, mesta textiles","Jute, hemp, mesta textiles",0.010899356971223085,17028.0
"Jute, hemp, mesta textiles",Carpet weaving,0.009895164558363362,14480.0
"Jute, hemp, mesta textiles","Miscellaneous textile
 products",0.002787403291082426,24630.0
"Jute, hemp, mesta textiles",Ready made garments,0.002637996918878079,42583.0
"Jute, hemp, mesta textiles","Wood and wood products
 except furniture",0.0016025688879309338,11807.0
"Jute, hemp, mesta textiles",Furniture & Fixtures,0.0020434400636187627,16926.0
"Jute, hemp, mesta textiles",Rubber products,0.00123067569032328,14533.0
"Jute, hemp, mesta textiles",Inorganic heavy chemicals,0.0028954143834718543,55217.0
"Jute, hemp, mesta textiles",Organic heavy chemicals,0.002103831518020318,65612.0
"Jute, hemp, mesta textiles",Pesticides,0.0037246753013857694,12462.0
"Jute, hemp, mesta textiles","Paints, varnishes and
 lacquers",0.0031600912401160398,19124.0
"Jute, hemp, mesta textiles","Soaps, cosmetics &
 glycerin",0.007581425537006306,64093.0
"Jute, hemp, mesta textiles","Synthetic fibers, resin",0.0018668453987234774,17528.0
"Jute, hemp, mesta textiles",Other chemicals,0.005928947760639214,67308.0
"Jute, hemp, mesta textiles",Storage and warehousing,0.01911674857218754,28786.0
"Jute, hemp, mesta textiles",Trade,0.002351325434036707,504941.0
Carpet weaving,Woolen textiles,0.001110464266388324,3464.0
"Miscellaneous textile
 products",Lime stone,0.0035481018889732237,6465.0
"Miscellaneous textile
 products",Cotton textiles,0.029411933798940464,521818.0
"Miscellaneous textile
 products",Woolen textiles,0.0193786272815168,60450.0
"Miscellaneous textile
 products",Silk textiles,0.00262795875263653,14717.0
"Miscellaneous textile
 products","Art silk, synthetic fiber
 textiles",0.0047738638443016665,71718.0
"Miscellaneous textile
 products","Jute, hemp, mesta textiles",0.0013659400855408777,2134.0
"Miscellaneous textile
 products",Carpet weaving,0.009001319583063688,13172.0
"Miscellaneous textile
 products","Miscellaneous textile
 products",0.011393949490170018,100679.0
"Miscellaneous textile
 products",Ready made garments,0.01788780345048981,288748.0
"Miscellaneous textile
 products",Furniture & Fixtures,0.0015066839178755854,12480.0
"Miscellaneous textile
 products",Leather footwear,0.0011510755306046458,5144.0
"Miscellaneous textile
 products","Leather and leather
 products",0.0019245331408568515,5538.0
"Miscellaneous textile
 products",Rubber products,0.0010692728233476954,12627.0
"Miscellaneous textile
 products",Plastic products,0.005281886875908047,115379.0
"Miscellaneous textile
 products",Organic heavy chemicals,0.0011405747565613109,35571.0
"Miscellaneous textile
 products","Paints, varnishes and
 lacquers",0.001758176678249041,10640.0
"Miscellaneous textile
 products","Synthetic fibers, resin",0.002517599927831216,23638.0
"Miscellaneous textile
 products",Other chemicals,0.0013332821255279484,15136.0
