COUNTRY,COUNTERPART_COUNTRY,TRADE_FLOW,commodity_group,date,trade_value_usd
India,Qatar,Trade balance goods,Other,2010-M10,""
India,Saudi Arabia,Trade balance goods,Other,2010-M10,""
India,Qatar,Imports of goods,Other,2010-M10,""
India,Qatar,Exports of goods,Other,2010-M10,""
India,United States,Imports of goods,Other,2010-M10,""
India,Qatar,Trade balance goods,Other,2010-M11,""
India,Qatar,Exports of goods,Other,2010-M11,31.712165
India,Saudi Arabia,Exports of goods,Other,2010-M11,308.039335
India,Saudi Arabia,Trade balance goods,Other,2010-M11,""
India,Saudi Arabia,Trade balance goods,Other,2010-M11,-1224.510176
India,Qatar,Imports of goods,Other,2010-M11,351.671189
India,United States,Trade balance goods,Other,2010-M11,258.828892
India,Italy,Exports of goods,Other,2010-M11,""
India,France,Trade balance goods,Other,2010-M11,""
India,France,Exports of goods,Other,2010-M11,""
India,Italy,Exports of goods,Other,2010-M11,424.5867
India,Germany,Imports of goods,Other,2010-M11,1151.801174
India,Saudi Arabia,Imports of goods,Other,2010-M11,1532.549511
India,Germany,Exports of goods,Other,2010-M11,526.420975
India,France,Imports of goods,Other,2010-M11,287.211955
India,Qatar,Imports of goods,Other,2010-M11,""
India,Saudi Arabia,Imports of goods,Other,2010-M11,""
India,France,Exports of goods,Other,2010-M11,484.547974
India,Italy,Imports of goods,Other,2010-M11,""
India,France,Imports of goods,Other,2010-M11,""
India,Italy,Trade balance goods,Other,2010-M11,-25.940544
India,Germany,Trade balance goods,Other,2010-M11,-625.380199
India,United States,Imports of goods,Other,2010-M11,""
India,United States,Imports of goods,Other,2010-M11,1609.126238
India,United States,Trade balance goods,Other,2010-M11,""
India,Germany,Exports of goods,Other,2010-M11,""
India,Germany,Imports of goods,Other,2010-M11,""
India,United States,Exports of goods,Other,2010-M11,""
India,Saudi Arabia,Exports of goods,Other,2010-M11,""
India,United States,Exports of goods,Other,2010-M11,1867.95513
India,Italy,Imports of goods,Other,2010-M11,450.527244
India,Qatar,Trade balance goods,Other,2010-M11,-319.959024
India,Qatar,Exports of goods,Other,2010-M11,""
India,Italy,Trade balance goods,Other,2010-M11,""
India,Germany,Trade balance goods,Other,2010-M11,""
India,United States,Trade balance goods,Other,2010-M11,""
India,France,Trade balance goods,Other,2010-M11,""
India,France,Trade balance goods,Other,2010-M11,197.336019
India,Saudi Arabia,Imports of goods,Other,2010-M11,""
India,Germany,Exports of goods,Other,2010-M11,""
India,France,Imports of goods,Other,2010-M11,""
India,Italy,Imports of goods,Other,2010-M11,""
India,Germany,Trade balance goods,Other,2010-M11,""
India,Italy,Trade balance goods,Other,2010-M11,""
India,United States,Exports of goods,Other,2010-M11,""
India,Germany,Imports of goods,Other,2010-M11,""
India,Italy,Exports of goods,Other,2010-M11,""
India,France,Exports of goods,Other,2010-M11,""
India,Saudi Arabia,Exports of goods,Other,2010-M11,""
India,Qatar,Trade balance goods,Other,2010-M11,""
India,Saudi Arabia,Trade balance goods,Other,2010-M11,""
India,Qatar,Imports of goods,Other,2010-M11,""
India,Qatar,Exports of goods,Other,2010-M11,""
India,United States,Imports of goods,Other,2010-M11,""
India,Qatar,Trade balance goods,Other,2010-M12,""
India,Qatar,Exports of goods,Other,2010-M12,37.566154
India,Saudi Arabia,Exports of goods,Other,2010-M12,361.555281
India,Saudi Arabia,Trade balance goods,Other,2010-M12,""
India,Saudi Arabia,Trade balance goods,Other,2010-M12,-1687.79961
India,Qatar,Imports of goods,Other,2010-M12,612.809339
India,United States,Trade balance goods,Other,2010-M12,627.918604
India,Italy,Exports of goods,Other,2010-M12,""
India,France,Trade balance goods,Other,2010-M12,""
India,France,Exports of goods,Other,2010-M12,""
India,Italy,Exports of goods,Other,2010-M12,536.16845
India,Germany,Imports of goods,Other,2010-M12,919.896957
India,Saudi Arabia,Imports of goods,Other,2010-M12,2049.354891
India,Germany,Exports of goods,Other,2010-M12,694.381888
India,France,Imports of goods,Other,2010-M12,324.277321
India,Qatar,Imports of goods,Other,2010-M12,""
India,Saudi Arabia,Imports of goods,Other,2010-M12,""
India,France,Exports of goods,Other,2010-M12,382.178918
India,Italy,Imports of goods,Other,2010-M12,""
India,France,Imports of goods,Other,2010-M12,""
India,Italy,Trade balance goods,Other,2010-M12,189.19103
India,Germany,Trade balance goods,Other,2010-M12,-225.515069
India,United States,Imports of goods,Other,2010-M12,""
India,United States,Imports of goods,Other,2010-M12,1638.245971
India,United States,Trade balance goods,Other,2010-M12,""
India,Germany,Exports of goods,Other,2010-M12,""
India,Germany,Imports of goods,Other,2010-M12,""
India,United States,Exports of goods,Other,2010-M12,""
India,Saudi Arabia,Exports of goods,Other,2010-M12,""
India,United States,Exports of goods,Other,2010-M12,2266.164575
India,Italy,Imports of goods,Other,2010-M12,346.97742
India,Qatar,Trade balance goods,Other,2010-M12,-575.243185
India,Qatar,Exports of goods,Other,2010-M12,""
India,Italy,Trade balance goods,Other,2010-M12,""
India,Germany,Trade balance goods,Other,2010-M12,""
India,United States,Trade balance goods,Other,2010-M12,""
India,France,Trade balance goods,Other,2010-M12,""
India,France,Trade balance goods,Other,2010-M12,57.901597
India,Saudi Arabia,Imports of goods,Other,2010-M12,""
India,Germany,Exports of goods,Other,2010-M12,""
India,France,Imports of goods,Other,2010-M12,""
India,Italy,Imports of goods,Other,2010-M12,""
India,Germany,Trade balance goods,Other,2010-M12,""
India,Italy,Trade balance goods,Other,2010-M12,""
India,United States,Exports of goods,Other,2010-M12,""
India,Germany,Imports of goods,Other,2010-M12,""
India,Italy,Exports of goods,Other,2010-M12,""
India,France,Exports of goods,Other,2010-M12,""
India,Saudi Arabia,Exports of goods,Other,2010-M12,""
India,Qatar,Trade balance goods,Other,2010-M12,""
India,Saudi Arabia,Trade balance goods,Other,2010-M12,""
India,Qatar,Imports of goods,Other,2010-M12,""
India,Qatar,Exports of goods,Other,2010-M12,""
India,United States,Imports of goods,Other,2010-M12,""
India,Qatar,Trade balance goods,Other,2011-M01,""
India,Qatar,Exports of goods,Other,2011-M01,37.674219
India,Saudi Arabia,Exports of goods,Other,2011-M01,609.913809
India,Saudi Arabia,Trade balance goods,Other,2011-M01,""
India,Saudi Arabia,Trade balance goods,Other,2011-M01,-995.794603
India,Qatar,Imports of goods,Other,2011-M01,625.768539
India,United States,Trade balance goods,Other,2011-M01,602.192921
India,Italy,Exports of goods,Other,2011-M01,""
India,France,Trade balance goods,Other,2011-M01,""
India,France,Exports of goods,Other,2011-M01,""
India,Italy,Exports of goods,Other,2011-M01,437.679982
India,Germany,Imports of goods,Other,2011-M01,1026.609605
India,Saudi Arabia,Imports of goods,Other,2011-M01,1605.708412
India,Germany,Exports of goods,Other,2011-M01,686.772554
India,France,Imports of goods,Other,2011-M01,289.414265
India,Qatar,Imports of goods,Other,2011-M01,""
India,Saudi Arabia,Imports of goods,Other,2011-M01,""
India,France,Exports of goods,Other,2011-M01,447.224942
India,Italy,Imports of goods,Other,2011-M01,""
India,France,Imports of goods,Other,2011-M01,""
India,Italy,Trade balance goods,Other,2011-M01,88.201264
India,Germany,Trade balance goods,Other,2011-M01,-339.837051
India,United States,Imports of goods,Other,2011-M01,""
India,United States,Imports of goods,Other,2011-M01,1654.866666
India,United States,Trade balance goods,Other,2011-M01,""
India,Germany,Exports of goods,Other,2011-M01,""
India,Germany,Imports of goods,Other,2011-M01,""
India,United States,Exports of goods,Other,2011-M01,""
India,Saudi Arabia,Exports of goods,Other,2011-M01,""
India,United States,Exports of goods,Other,2011-M01,2257.059587
India,Italy,Imports of goods,Other,2011-M01,349.478718
India,Qatar,Trade balance goods,Other,2011-M01,-588.09432
India,Qatar,Exports of goods,Other,2011-M01,""
India,Italy,Trade balance goods,Other,2011-M01,""
India,Germany,Trade balance goods,Other,2011-M01,""
India,United States,Trade balance goods,Other,2011-M01,""
India,France,Trade balance goods,Other,2011-M01,""
India,France,Trade balance goods,Other,2011-M01,157.810677
India,Saudi Arabia,Imports of goods,Other,2011-M01,""
India,Germany,Exports of goods,Other,2011-M01,""
India,France,Imports of goods,Other,2011-M01,""
India,Italy,Imports of goods,Other,2011-M01,""
India,Germany,Trade balance goods,Other,2011-M01,""
India,Italy,Trade balance goods,Other,2011-M01,""
India,United States,Exports of goods,Other,2011-M01,""
India,Germany,Imports of goods,Other,2011-M01,""
India,Italy,Exports of goods,Other,2011-M01,""
India,France,Exports of goods,Other,2011-M01,""
India,Saudi Arabia,Exports of goods,Other,2011-M01,""
India,Qatar,Trade balance goods,Other,2011-M01,""
India,Saudi Arabia,Trade balance goods,Other,2011-M01,""
India,Qatar,Imports of goods,Other,2011-M01,""
India,Qatar,Exports of goods,Other,2011-M01,""
India,United States,Imports of goods,Other,2011-M01,""
India,Qatar,Trade balance goods,Other,2011-M02,""
India,Qatar,Exports of goods,Other,2011-M02,39.991489
India,Saudi Arabia,Exports of goods,Other,2011-M02,518.510569
India,Saudi Arabia,Trade balance goods,Other,2011-M02,""
India,Saudi Arabia,Trade balance goods,Other,2011-M02,-1140.527345
India,Qatar,Imports of goods,Other,2011-M02,615.407904
India,United States,Trade balance goods,Other,2011-M02,953.280066
India,Italy,Exports of goods,Other,2011-M02,""
India,France,Trade balance goods,Other,2011-M02,""
India,France,Exports of goods,Other,2011-M02,""
India,Italy,Exports of goods,Other,2011-M02,429.908828
India,Germany,Imports of goods,Other,2011-M02,1042.697791
India,Saudi Arabia,Imports of goods,Other,2011-M02,1659.037914
India,Germany,Exports of goods,Other,2011-M02,877.01767
India,France,Imports of goods,Other,2011-M02,239.205954
India,Qatar,Imports of goods,Other,2011-M02,""
India,Saudi Arabia,Imports of goods,Other,2011-M02,""
India,France,Exports of goods,Other,2011-M02,444.55893
India,Italy,Imports of goods,Other,2011-M02,""
India,France,Imports of goods,Other,2011-M02,""
India,Italy,Trade balance goods,Other,2011-M02,70.854832
India,Germany,Trade balance goods,Other,2011-M02,-165.680121
India,United States,Imports of goods,Other,2011-M02,""
India,United States,Imports of goods,Other,2011-M02,1610.590579
India,United States,Trade balance goods,Other,2011-M02,""
India,Germany,Exports of goods,Other,2011-M02,""
India,Germany,Imports of goods,Other,2011-M02,""
India,United States,Exports of goods,Other,2011-M02,""
India,Saudi Arabia,Exports of goods,Other,2011-M02,""
India,United States,Exports of goods,Other,2011-M02,2563.870645
India,Italy,Imports of goods,Other,2011-M02,359.053996
India,Qatar,Trade balance goods,Other,2011-M02,-575.416415
India,Qatar,Exports of goods,Other,2011-M02,""
India,Italy,Trade balance goods,Other,2011-M02,""
India,Germany,Trade balance goods,Other,2011-M02,""
India,United States,Trade balance goods,Other,2011-M02,""
India,France,Trade balance goods,Other,2011-M02,""
India,France,Trade balance goods,Other,2011-M02,205.352976
India,Saudi Arabia,Imports of goods,Other,2011-M02,""
India,Germany,Exports of goods,Other,2011-M02,""
India,France,Imports of goods,Other,2011-M02,""
India,Italy,Imports of goods,Other,2011-M02,""
India,Germany,Trade balance goods,Other,2011-M02,""
India,Italy,Trade balance goods,Other,2011-M02,""
India,United States,Exports of goods,Other,2011-M02,""
India,Germany,Imports of goods,Other,2011-M02,""
India,Italy,Exports of goods,Other,2011-M02,""
India,France,Exports of goods,Other,2011-M02,""
India,Saudi Arabia,Exports of goods,Other,2011-M02,""
India,Qatar,Trade balance goods,Other,2011-M02,""
India,Saudi Arabia,Trade balance goods,Other,2011-M02,""
India,Qatar,Imports of goods,Other,2011-M02,""
India,Qatar,Exports of goods,Other,2011-M02,""
India,United States,Imports of goods,Other,2011-M02,""
India,Qatar,Trade balance goods,Other,2011-M03,""
India,Qatar,Exports of goods,Other,2011-M03,40.022868
India,Saudi Arabia,Exports of goods,Other,2011-M03,572.173874
India,Saudi Arabia,Trade balance goods,Other,2011-M03,""
India,Saudi Arabia,Trade balance goods,Other,2011-M03,-1421.911481
India,Qatar,Imports of goods,Other,2011-M03,738.427464
India,United States,Trade balance goods,Other,2011-M03,1567.776357
India,Italy,Exports of goods,Other,2011-M03,""
India,France,Trade balance goods,Other,2011-M03,""
India,France,Exports of goods,Other,2011-M03,""
India,Italy,Exports of goods,Other,2011-M03,491.691306
India,Germany,Imports of goods,Other,2011-M03,971.841112
India,Saudi Arabia,Imports of goods,Other,2011-M03,1994.085355
India,Germany,Exports of goods,Other,2011-M03,701.271309
India,France,Imports of goods,Other,2011-M03,429.429592
India,Qatar,Imports of goods,Other,2011-M03,""
India,Saudi Arabia,Imports of goods,Other,2011-M03,""
India,France,Exports of goods,Other,2011-M03,686.64928
India,Italy,Imports of goods,Other,2011-M03,""
India,France,Imports of goods,Other,2011-M03,""
India,Italy,Trade balance goods,Other,2011-M03,158.471806
India,Germany,Trade balance goods,Other,2011-M03,-270.569803
India,United States,Imports of goods,Other,2011-M03,""
India,United States,Imports of goods,Other,2011-M03,1342.465083
India,United States,Trade balance goods,Other,2011-M03,""
India,Germany,Exports of goods,Other,2011-M03,""
India,Germany,Imports of goods,Other,2011-M03,""
India,United States,Exports of goods,Other,2011-M03,""
India,Saudi Arabia,Exports of goods,Other,2011-M03,""
India,United States,Exports of goods,Other,2011-M03,2910.24144
India,Italy,Imports of goods,Other,2011-M03,333.2195
India,Qatar,Trade balance goods,Other,2011-M03,-698.404596
India,Qatar,Exports of goods,Other,2011-M03,""
India,Italy,Trade balance goods,Other,2011-M03,""
India,Germany,Trade balance goods,Other,2011-M03,""
India,United States,Trade balance goods,Other,2011-M03,""
India,France,Trade balance goods,Other,2011-M03,""
India,France,Trade balance goods,Other,2011-M03,257.219688
India,Saudi Arabia,Imports of goods,Other,2011-M03,""
India,Germany,Exports of goods,Other,2011-M03,""
India,France,Imports of goods,Other,2011-M03,""
India,Italy,Imports of goods,Other,2011-M03,""
India,Germany,Trade balance goods,Other,2011-M03,""
India,Italy,Trade balance goods,Other,2011-M03,""
India,United States,Exports of goods,Other,2011-M03,""
India,Germany,Imports of goods,Other,2011-M03,""
India,Italy,Exports of goods,Other,2011-M03,""
India,France,Exports of goods,Other,2011-M03,""
India,Saudi Arabia,Exports of goods,Other,2011-M03,""
India,Qatar,Trade balance goods,Other,2011-M03,""
India,Saudi Arabia,Trade balance goods,Other,2011-M03,""
India,Qatar,Imports of goods,Other,2011-M03,""
India,Qatar,Exports of goods,Other,2011-M03,""
India,United States,Imports of goods,Other,2011-M03,""
India,Qatar,Trade balance goods,Other,2011-M04,""
India,Qatar,Exports of goods,Other,2011-M04,31.862219
India,Saudi Arabia,Exports of goods,Other,2011-M04,397.412967
India,Saudi Arabia,Trade balance goods,Other,2011-M04,""
India,Saudi Arabia,Trade balance goods,Other,2011-M04,-1902.119597
India,Qatar,Imports of goods,Other,2011-M04,1000.426476
India,United States,Trade balance goods,Other,2011-M04,982.366819
India,Italy,Exports of goods,Other,2011-M04,""
India,France,Trade balance goods,Other,2011-M04,""
India,France,Exports of goods,Other,2011-M04,""
India,Italy,Exports of goods,Other,2011-M04,410.807058
India,Germany,Imports of goods,Other,2011-M04,988.45286
India,Saudi Arabia,Imports of goods,Other,2011-M04,2299.532564
India,Germany,Exports of goods,Other,2011-M04,610.20931
India,France,Imports of goods,Other,2011-M04,263.481455
India,Qatar,Imports of goods,Other,2011-M04,""
India,Saudi Arabia,Imports of goods,Other,2011-M04,""
India,France,Exports of goods,Other,2011-M04,315.162683
India,Italy,Imports of goods,Other,2011-M04,""
India,France,Imports of goods,Other,2011-M04,""
India,Italy,Trade balance goods,Other,2011-M04,-0.405962
India,Germany,Trade balance goods,Other,2011-M04,-378.24355
India,United States,Imports of goods,Other,2011-M04,""
India,United States,Imports of goods,Other,2011-M04,1530.848973
India,United States,Trade balance goods,Other,2011-M04,""
India,Germany,Exports of goods,Other,2011-M04,""
